leg,site,hole,core,section,top interval depth (cm),bottom interval depth (cm),top of core depth(m),top of layer depth (m),bottom of layer depth (m), describer,lithology,color,structures,deformations due to drilling,unusual occurrences,minerals,paleontology,other observations,hardness or induration,z-coding
22,217,A,1,1,80.0,150.0,0.00,0.80,1.50,," DIATOM AND RAD BEARING FORAM RICH NANNO OOZE,RAD A ND DIATOM AND FORAM BEARING SHELL AND CLAY RICH NANN O OOZE"," 10YR5/4-MODERATE YELLOW BROWN,10YR4/2-DARK YELLOW BROWN,5GY6/1-GREEN GREY,5Y4/2-OLIVE GREY",,,,,," VO ID 0 TO 80 CM,MODERATE YELLOW BROWN GOES TO DARK YEL LOW BROWN AT 102 CM,DARK YELLOW BROWN GRADES TO GREE NISH GREY NEAR 120 CM,GREEN GREY GRADES TO OLIVE GRE Y AT 137 CM,CORE APPEARS GRANULAR,SOME LIGHT COLORED LAYERS CONTAINING MORE FORAMS AND SILICIOUS REMAINS NOTED,SILICIOUS REMAINS DECREASE DOWNWARD,CLAY AVER AGES 5 TO 10 PERCENT",, 00000000
22,217,A,1,2,0.0,150.0,0.00,1.50,3.00,, RAD AND SHELL AND CLAY BEARING FORAM RICH NANNO OO ZE," 5Y6/2-LIGHT OLIVE GREY,N6-MEDIUM LIGHT GREY,544 /1-OLIVE GREY,5GY6/1-GREEN GREY,N5-MEDIUM GREY,N7-LI GHT GREY",, MODERATE DEFORMATION 13 TO 25 AND 95 TO 1 50 CM,,,," LIGHT OLIVE GREY 0 TO 13 CM,MEDIUM LIGHT GRE Y AND OLIVE GREY 13 TO 40 CM,GREEN GREY 40 TO 46 AND 95 TO 105 CM,MEDIUM GREY 46 TO 56 CM,OLIVE GREY 56 TO 75 CM,MEDIUM GREY 75 TO 94 CM,LIGHT GREY 105 TO 1 50 CM",, 00000000
22,217,A,1,3,0.0,150.0,0.00,3.00,4.50,, CLAY AND FORAM BEARING NANNO OOZE," 5Y4/1-OLIVE GR EY,5Y6/1-LIGHT OLIVE GREY,5GY6/1-GREEN GREY", ALL BA NDS ARE MOTTLED AND STREAKED BY ADJACENT COLORS, MO DERATE TO INTENSE DEFORMATION THROUGHOUT,,,," MANGANESE SPECKS AT 41 AND 73 AND 99 CM SMOOTH APPEARANCE,B OUNDARIES BETWEEN COLOR BANDS HIGHLY DISTURBED,OLIVE GREY 0 TO 46 AND 57 TO 92 AND 112 TO 130 CM,LIGHT O LIVE GREY 46 TO 57 AND 92 TO 102 AND 130 TO 150 CM,G REEN GREY 102 TO 112 CM",, 00000000
22,217,A,1,4,0.0,150.0,0.00,4.50,6.00,, RAD AND CLAY BEARING FORAM RICH NANNO OOZE," 5GY6/ 1-GREEN GREY,5Y4/1-OLIVE GREY,N7-LIGHT GREY,N5-MEDIU M GREY"," STREAKED AND MOTTLED GREEN GREY AND MEDIUM GREY AND OLIVE GREY 76 TO 150 CM,VARIAGATED GREEN GR EY AND OLIVE GREY 64 TO 76 CM,STREAKED GREEN GREY AN D OLIVE GREY IS TO 36 AND 45 TO 55 CM", INTENSE DEFO RMATION 78 TO 150 CM MODERATE DEFORMATION ELSEWHERE, MANGANESE SPOT AT 70 CM,,, GRANULAR APPEARANCE,, 00000000
22,217,A,2,1,96.0,150.0,9.50,10.46,11.00,, CLAY AND FORAM BEARING NANNO OOZE," 5GY6/1-GREEN G REY,5Y4/1-OLIVE GREY,-BLACK"," OCCASSIONAL MANGANESE SPECS,MOTTLES AND STREAKS OF OLIVE GREY THROUGHOUT", MODERATE TO INTENSE DEFORMATION,,,, GREEN GREY DOMINA NT COLOR,, 00000000
22,217,A,2,2,0.0,150.0,9.50,11.00,12.50,, CLAY AND FORAM BEARING NANNO OOZE," 5GY6/1-GREEN G REY,5Y4/1-OLIVE GREY,-BLACK"," OCCASSIONAL BLACK MANG ANESE SPECS,IRREGULAR STREAKS AND MOTTLES OF OLIVE G REY", MODERATE TO INTENSE DEFORMATION,,,, DARKER ZONES 0 TO 17 AND 65 TO 70 CM,, 00000000
22,217,A,2,3,0.0,150.0,9.50,12.50,14.00,, CLAY AND FORAM BEARING NANNO OOZE," 5GY6/1-GREEN G REY,5Y4/1-OLIVE GREY,-BLACK"," OCCASSIONAL BLACK MANG ANESE SPECS,IRREGULAR STREAKS AND MOTTLES OF OLIVE G REY", MODERATE TO INTENSE DEFORMATION,,,, DARKER ZONE 0 TO 10 CM,, 00000000
22,217,A,2,4,0.0,150.0,9.50,14.00,15.50,, CLAY AND FORAM BEARING NANNO OOZE," 5GY6/1-GREEN G REY,5Y4/1-OLIVE GREY,-BLACK"," OCCASSIONAL BLACK MANG ANESE SPECS,IRREGULAR STREAKS AND MOTTLES OF OLIVE G REY", MODERATE TO INTENSE DEFORMATION,,,, DARKER ZONES 0 TO 20 AND 64 TO 70 AND 143 TO 147 CM,, 00000000
22,217,A,2,5,0.0,146.0,9.50,15.50,16.96,, CLAY AND FORAM BEARING NANNO OOZE," 5GY6/1-GREEN G REY,5Y4/1-OLIVE GREY,-BLACK"," OCCASSIONAL MANGANESE SPECS,IRREGULAR STREAKS AND MOTTLES OF OLIVE GREY", MODERATE TO INTENSE DEFORMATION,,,," DARKER ZONES 60 TO 67 CM,VOID 146 TO 150 CM",, 00000000
22,217,A,3,1,73.0,150.0,19.00,19.73,20.50,, SHELL (FORAM?) RICH NANNO OOZE," 5GY6/1-GREEN GREY ,N5-MEDIUM GREY,5Y4/1-OLIVE GREY", STREAKS AND MOTTL ES OF MEDIUM GREY AND OLIVE GREY, INTENSE DEFORMATI ON,,,, VOID 0 TO 73,, 00000000
